819782.1676,3388401.224
819783.6371,3388403.488
819778.8821,3388401.904
819782.0196,3388406.215
819781.5497,3388405.868
819779.256,3388402.248
819783.2999,3388405.143
819782.6052,3388405.899
819785.4274,3388404.651
819779.8252,3388402.487
819779.8252,3388402.487
819783.0877,3388402.583
819784.567,3388404.514
819787.721,3388408.271
819782.9792,3388406.243
819786.1457,3388406.337
819786.279,3388411.558
819783.965,3388405.384
819783.5319,3388407.037
819786.0458,3388403.226
819783.4347,3388400.595
819783.2835,3388405.697
819781.5891,3388404.537
819780.443,3388397.843
819788.929,3388409.639
819785.9899,3388405.111
819784.2529,3388405.393
819784.3231,3388409.502
819789.8458,3388411.109
819783.0422,3388407.355
819785.9538,3388406.331
819783.3689,3388402.814
819783.783,3388405.046
819789.6966,3388409.662
819784.4585,3388408.174
819782.9792,3388406.243
819784.6229,3388402.629
819788.7069,3388407.412
819780.6021,3388398.957
819786.45,3388405.791
819786.6189,3388406.573
819785.2881,3388402.87
819787.9826,3388409.167
819782.9561,3388407.02
819785.8979,3388408.217
819783.6332,3388400.379
819782.7478,3388407.568
819787.4897,3388409.596
819786.3409,3388406.232
819788.7135,3388407.19
819785.917,3388404.332
819782.8727,3388403.354
819786.036,3388403.559
819782.5822,3388406.675
819783.2999,3388405.143
819789.2563,3388408.316
819789.2563,3388408.316
819784.6229,3388402.629
819784.4585,3388408.174
819787.721,3388408.271
819784.6229,3388402.629
819781.7305,3388399.768
819782.9615,3388400.359
819785.5266,3388404.543
819783.1014,3388405.359
819787.2945,3388409.701
819786.2114,3388404.119
819785.7021,3388405.103
819785.5442,3388410.427
819784.6998,3388406.516
819784.8358,3388408.407
819783.6798,3388402.046
819784.9509,3388404.526
819783.1442,3388403.917
819785.4471,3388403.985
819783.5911,3388405.04
819788.7338,3388409.744
819785.6823,3388405.768
819783.9952,3388407.605
819782.7807,3388406.459
819780.2491,3388404.386
819789.8885,3388409.667
819782.9792,3388406.243
819786.0898,3388408.223
819779.8252,3388402.487
819790.9907,3388411.365
819784.8379,3388401.858
819782.132,3388405.663
819791.4935,3388410.603
819784.4848,3388407.287
819781.2546,3388402.862
819790.9578,3388412.474
819784.1477,3388408.942
819780.8505,3388400.297
819786.3639,3388405.456
819783.0685,3388406.468
819789.2399,3388408.871
819786.6189,3388406.573
819787.6113,3388405.493
819784.9673,3388403.971
819783.8652,3388402.273
819781.4564,3388402.535
819784.5144,3388406.289
819784.567,3388404.514
819785.2893,3388409.309
819784.452,3388408.396
819784.8851,3388406.744
819784.9613,3388407.412
819786.4171,3388406.9
819787.3438,3388408.038
819783.1113,3388405.026
819789.6374,3388411.658
819783.499,3388408.146
819784.3692,3388407.95
819783.4622,3388406.147
819784.6394,3388402.074
819789.1373,3388409.09
819783.5937,3388401.71
819786.5268,3388409.679
819786.3448,3388409.34
819785.8414,3388406.883
819789.4252,3388409.098
819784.3527,3388408.504
819788.3559,3388406.292
819780.5034,3388402.285
819785.7645,3388402.996
819780.8039,3388398.63
819785.842,3388410.102
819783.8992,3388407.603
819784.6229,3388402.629
819784.5144,3388406.289
819783.5713,3388405.706
819782.6243,3388402.014
819782.4698,3388407.227
819781.1587,3388402.859
819781.8967,3388403.88
819790.9874,3388411.476
819783.551,3388403.152
819785.1204,3388408.527
819787.7309,3388407.938
819787.2906,3388406.593
819788.0155,3388408.058
819785.842,3388410.102
819784.2266,3388406.28
819790.3321,3388410.901
819788.0319,3388407.503
819784.4585,3388408.174
819790.8317,3388410.25
819787.6651,3388410.156
819785.9977,3388411.328
819785.7481,3388403.55
819786.1995,3388411.001
819785.9538,3388406.331
819784.3856,3388407.395
