819718.7843,3388469.168
819720.4688,3388470.661
819715.7322,3388461.973
819716.1687,3388460.21
819713.9722,3388463.031
819710.6598,3388461.379
819722.8473,3388468.179
819717.5527,3388465.357
819723.586,3388472.419
819722.7388,3388471.839
819719.7734,3388468.198
819717.8971,3388466.7
819715.2722,3388461.294
819715.1078,3388466.839
819715.5266,3388459.192
819721.4244,3388467.581
819719.3693,3388465.633
819718.6358,3388470.94
819718.6358,3388470.94
819718.6358,3388470.94
819715.1132,3388460.179
819717.7052,3388466.694
819723.0168,3388472.18
819712.7182,3388463.216
819715.1565,3388461.956
819717.5652,3388461.695
819715.8919,3388466.307
819719.1977,3388468.181
819716.2494,3388467.206
819717.3384,3388469.347
819718.0187,3388462.596
819718.231,3388465.156
819715.401,3388460.187
819715.5081,3388466.296
819714.5551,3388466.046
819719.1911,3388468.403
819716.7319,3388463.89
819716.2258,3388464.763
819715.3517,3388461.851
819719.1188,3388470.843
819717.113,3388467.231
819720.2795,3388467.325
819720.3354,3388465.44
819717.1689,3388465.346
819717.2215,3388463.571
819717.2215,3388463.571
819719.7137,3388466.976
819717.6191,3388466.358
819715.5502,3388461.635
819718.3604,3388467.268
819716.4413,3388467.212
819713.2072,3388459.678
819719.8721,3388464.871
819720.2401,3388468.656
819716.1929,3388465.872
819716.3059,3388468.54
819715.9576,3388464.089
819713.4786,3388460.241
819718.6575,3388463.725
819717.8504,3388465.033
819721.1963,3388468.796
819716.0037,3388462.536
819714.2672,3388466.037
819717.2774,3388461.686
819715.4818,3388467.183
819716.4972,3388465.326
819713.1585,3388464.561
819717.5336,3388469.242
819715.8545,3388461.089
819712.8937,3388463.776
819715.424,3388459.411
819720.2395,3388465.437
819719.2378,3388470.07
819712.5355,3388459.658
819720.2236,3388469.211
819712.4238,3388463.429
819712.4238,3388463.429
819712.4238,3388463.429
819717.9694,3388464.26
819719.2707,3388468.961
819721.8943,3388467.928
819715.6803,3388466.967
819718.2546,3388467.598
819714.2331,3388460.708
819722.2853,3388470.937
819718.7705,3388466.393
819719.2733,3388465.63
819718.787,3388465.838
819718.3703,3388466.936
819719.3693,3388465.633
819720.3025,3388466.549
819715.5048,3388466.407
819720.3662,3388470.88
819717.7781,3388467.473
819723.4861,3388469.308
819720.3354,3388465.44
819714.1668,3388459.707
819718.3177,3388468.71
819720.6837,3388469.89
819721.1569,3388470.127
819716.1863,3388466.094
819716.2422,3388464.209
819714.469,3388465.71
819715.9149,3388465.531
819716.8948,3388468.113
819717.9727,3388464.149
819714.0852,3388465.699
819717.8603,3388464.7
819716.03,3388461.649
819724.3865,3388471.332
819718.0068,3388469.478
819717.9891,3388463.594
819717.2445,3388462.795
819718.8166,3388464.84
819717.9563,3388464.703
819717.09,3388468.008
819714.0681,3388463.034
819722.98,3388470.181
819714.055,3388463.478
819717.2215,3388463.571
819720.2236,3388469.211
819718.6358,3388470.94
819720.3124,3388466.216
819715.8722,3388466.973
819714.6603,3388462.497
819715.445,3388465.184
819713.1552,3388464.672
819718.0232,3388468.924
819717.1459,3388466.122
819719.2707,3388468.961
819715.0349,3388466.06
819722.7158,3388472.615
819719.5678,3388465.417
819717.9037,3388466.478
819716.0628,3388460.54
819715.587,3388463.634
819716.4604,3388463.327
819715.5738,3388464.078
819717.652,3388465.249
819717.5389,3388462.582
819717.2445,3388462.795
819719.0859,3388471.952
819718.5852,3388466.165
819719.5185,3388467.081
819719.224,3388467.294
819724.0289,3388470.434
819720.9512,3388467.345
819717.2182,3388463.682
819714.3166,3388464.373
819718.6884,3388469.165
819718.8001,3388465.394
819715.5903,3388463.523
819720.6377,3388471.443
819715.2367,3388465.733
819715.9379,3388464.755
819719.8162,3388466.757
819710.8648,3388460.941
819720.4057,3388469.549
819718.6444,3388464.169
819718.0286,3388462.263
819723.0004,3388472.734
819719.6052,3388470.636
819720.637,3388468.224
