819779.2184,3388413.236
819778.272,3388412.764
819778.6926,3388414.775
819780.1319,3388414.817
819780.9429,3388416.617
819781.7566,3388415.088
819780.377,3388416.268
819782.6136,3388415.335
819774.4463,3388408.987
819778.4875,3388415.213
819783.7821,3388418.034
819784.5931,3388419.834
819779.8375,3388415.031
819784.2947,3388416.939
819776.2662,3388409.152
819780.3304,3388414.601
819779.9505,3388417.698
819776.6243,3388413.27
819773.7385,3388410.188
819781.2702,3388415.295
819778.289,3388415.429
819785.2615,3388419.965
819781.8367,3388418.864
819782.8955,3388418.785
819773.7023,3388411.408
819785.8405,3388419.871
819781.75,3388415.309
819777.8514,3388410.753
819772.7592,3388410.825
819784.4209,3388419.163
819775.3927,3388409.46
819782.4414,3388414.664
819777.5931,3388409.747
819780.3737,3388416.379
819776.0985,3388414.809
819780.308,3388418.597
819781.0454,3388416.399
819780.7576,3388416.39
819781.3925,3388414.411
819781.9787,3388417.314
819777.9611,3388413.532
819781.1276,3388413.626
819781.1276,3388413.626
819784.1363,3388419.043
819774.4502,3388412.096
819778.9837,3388414.672
819779.8512,3388417.806
819786.8796,3388420.457
819780.4888,3388412.497
819775.2178,3388412.119
819781.3925,3388414.411
819780.4066,3388415.27
819781.0684,3388415.622
819777.1633,3388411.288
819783.2458,3388416.686
819773.2192,3388411.504
819776.4384,3388409.824
819784.0738,3388421.151
819780.9193,3388414.175
819779.0889,3388411.123
819784.5464,3388418.167
819783.8024,3388420.587
819778.9607,3388415.449
819773.7746,3388408.968
819777.9611,3388413.532
819778.2917,3388412.099
819774.3734,3388408.208
819782.5945,3388419.22
819774.2945,3388410.87
819781.7829,3388414.2
819777.6705,3388416.853
819779.1855,3388414.345
819780.4789,3388412.83
819780.2817,3388419.484
819781.88,3388420.642
819781.7473,3388418.639
819782.2369,3388418.321
819785.5132,3388421.193
819779.4405,3388415.463
819779.4405,3388415.463
819785.7051,3388421.199
819776.274,3388415.369
819781.7434,3388415.531
819778.3521,3388416.541
819779.7651,3388417.471
819782.2008,3388419.541
819777.4885,3388416.515
819784.0897,3388417.377
819775.6115,3388411.797
819774.9793,3388410.446
819781.6881,3388420.636
819784.5037,3388419.609
819779.3412,3388415.571
819778.6728,3388415.44
819782.6668,3388416.78
819783.0972,3388418.457
819778.8011,3388411.115
819772.8617,3388410.606
819780.2022,3388418.927
819777.551,3388414.408
819783.0019,3388421.674
819777.0903,3388410.509
819777.1495,3388408.513
819776.2596,3388409.374
819784.5766,3388420.388
819784.3052,3388419.825
819779.1099,3388416.896
819778.0176,3388414.866
819787.3363,3388421.247
819781.0717,3388415.511
819780.9632,3388419.171
819777.9052,3388415.417
819777.8526,3388417.192
819781.0717,3388415.511
819777.9052,3388415.417
819783.259,3388416.242
819775.7167,3388408.248
819778.4316,3388417.098
819775.6214,3388411.464
819784.1462,3388418.711
819782.6701,3388416.669
819784.2822,3388420.602
819783.2129,3388417.795
819776.4724,3388415.153
819778.9437,3388412.784
819782.8429,3388420.559
819781.3004,3388417.516
819779.2689,3388418.011
819777.4045,3388409.63
819779.4964,3388413.577
819773.2718,3388409.73
819785.7051,3388421.199
819784.1856,3388417.38
819784.0212,3388422.925
819777.3223,3388412.403
819781.7894,3388413.978
819777.0975,3388413.506
819778.9108,3388413.893
819779.2623,3388418.233
819777.971,3388413.199
819779.9197,3388412.258
819786.1914,3388420.991
819777.1068,3388409.954
819778.9936,3388414.34
819780.8436,3388416.726
819776.4724,3388415.153
819783.0781,3388422.342
819781.8558,3388414.979
819782.6438,3388417.556
819779.3741,3388414.462
819776.274,3388415.369
819779.332,3388419.123
819785.761,3388419.313
819779.3879,3388417.237
819779.4964,3388413.577
819782.4025,3388419.214
819783.0814,3388422.231
819782.3487,3388414.55
819781.7572,3388418.307
819782.0917,3388419.982
819782.5682,3388420.107
819782.2435,3388418.099
